,,0
nosis_24mBCRAcantMora,nosis_24mBCRAcant1,0.33792442404292805
nosis_24mBCRAcantMora,nosis_24mBCRAcantMora,1.0
nosis_24mBCRAcantMora,nosis_24mBCRAmaxSit,0.8613551372070551
nosis_24mBCRAcantMora,nosis_24mBCRAmonto1,0.19657676209442418
nosis_24mBCRAcantMora,nosis_24mBCRAmontoMora,0.8192814285813428
nosis_24mBCRAcantMora,nosis_6mBCRAcant1,0.32357667398438905
nosis_24mBCRAcantMora,nosis_6mBCRAcantMora,0.7664289085256154
nosis_24mBCRAcantMora,nosis_6mBCRAmaxSit,0.8853296965689093
nosis_24mBCRAcantMora,nosis_6mBCRAmonto1,0.18699578350572751
nosis_24mBCRAcantMora,nosis_6mBCRAmontoMora,0.5271696070209518
nosis_24mBCRAcantMora,nosis_abonadosCant12,0.20334325302198764
nosis_24mBCRAcantMora,nosis_abonadosCant24,0.14394185250345723
nosis_24mBCRAcantMora,nosis_abonadosCant6,0.16041024567836523
nosis_24mBCRAcantMora,nosis_actividad,0.11066256681084961
nosis_24mBCRAcantMora,nosis_actividadFecha,0.16413570282736278
nosis_24mBCRAcantMora,nosis_AfipFech,0.01202524943390691
nosis_24mBCRAcantMora,nosis_aportesEmpleadoCantPeriodos,0.1264896531177357
nosis_24mBCRAcantMora,nosis_aportesEmpleadoMaxPeriodo,0.37510771897155704
nosis_24mBCRAcantMora,nosis_aportesEmpleadorCantPeriodos,0.18554521851129413
nosis_24mBCRAcantMora,nosis_aportesEmpleadorMaxPeriodo,0.36703175593494847
nosis_24mBCRAcantMora,nosis_BCRAcant1,0.0387783324955456
nosis_24mBCRAcantMora,nosis_BCRAcant2,0.21352751028675296
nosis_24mBCRAcantMora,nosis_BCRAcant3,0.07555408921185955
nosis_24mBCRAcantMora,nosis_BCRAcant4,0.17640828879454468
nosis_24mBCRAcantMora,nosis_BCRAcant5,0.14067977468523357
nosis_24mBCRAcantMora,nosis_BCRAcantMora,0.21187541729033818
nosis_24mBCRAcantMora,nosis_BCRAmaxSit,0.11998772703330693
nosis_24mBCRAcantMora,nosis_BCRAmonto1,0.21458071345180202
nosis_24mBCRAcantMora,nosis_BCRAmonto2,0.11842523895215175
nosis_24mBCRAcantMora,nosis_BCRAmonto3,0.00915046529908769
nosis_24mBCRAcantMora,nosis_BCRAmonto4,0.157763673965203
nosis_24mBCRAcantMora,nosis_BCRAmonto5,0.13307821626406485
nosis_24mBCRAcantMora,nosis_BCRAmontoMora,0.1445859978848755
nosis_24mBCRAcantMora,nosis_chequesPositivos12,0.18212295714239904
nosis_24mBCRAcantMora,nosis_chequesPositivos24,0.20769279296573648
nosis_24mBCRAcantMora,nosis_chequesPositivos6,0.18530286103439206
nosis_24mBCRAcantMora,nosis_chequesPositivosMonto12,0.19719760455748514
nosis_24mBCRAcantMora,nosis_consultas,0.10925668536148558
nosis_24mBCRAcantMora,nosis_cuit,0.05970450077135826
nosis_24mBCRAcantMora,nosis_deudasFiscalesCant,0.043738866837008214
nosis_24mBCRAcantMora,nosis_deudasFiscalesMonto,0.09687078982419417
nosis_24mBCRAcantMora,nosis_domFicalCp,0.06288027076229935
nosis_24mBCRAcantMora,nosis_edad,0.12729895446183004
nosis_24mBCRAcantMora,nosis_empleadosCant,0.07521186880666694
nosis_24mBCRAcantMora,nosis_juiciosCant,0.10525197537645499
nosis_24mBCRAcantMora,nosis_rechazadosCant12,0.1982435411576999
nosis_24mBCRAcantMora,nosis_rechazadosCant24,0.1291969896002736
nosis_24mBCRAcantMora,nosis_rechazadosCant6,0.1680967461583228
nosis_24mBCRAcantMora,nosis_referenciasComerciales,0.23223098449989044
nosis_24mBCRAcantMora,nosis_referenciasTarjetas,0.002446975344361643
nosis_24mBCRAcantMora,nosis_relDepAnt,0.009744561819333076
nosis_24mBCRAcantMora,nosis_relDepCuit,0.12287742055706422
nosis_24mBCRAcantMora,nosis_score,0.41554056810439527
nosis_24mBCRAcantMora,nosis_seguimientosTmp,0.16709212159319642
nosis_24mBCRAcantMora,nosis_sinFondoCant12,0.1982435411576999
nosis_24mBCRAcantMora,nosis_sinFondoCant24,0.13090590313910822
nosis_24mBCRAcantMora,nosis_sinFondoCant6,0.1680967461583228
nosis_24mBCRAcantMora,nosisMesesAntiguedad,0.10867560294025362
nosis_24mBCRAcantMora,siisa_cant1s,0.004053663955029308
nosis_24mBCRAcantMora,siisa_cant2s,0.17025060632162403
nosis_24mBCRAcantMora,siisa_cant3s,0.129479935767651
nosis_24mBCRAcantMora,siisa_cant4s,0.24797551220661881
nosis_24mBCRAcantMora,siisa_cant5s,0.2419535043361202
nosis_24mBCRAcantMora,siisa_cant6s,0.5918798233305904
nosis_24mBCRAcantMora,siisa_cantMoras,0.7333978774738131
nosis_24mBCRAcantMora,siisa_cantMorasBCRA,0.27122489887948975
nosis_24mBCRAcantMora,siisa_cuil,0.05599946286676574
nosis_24mBCRAcantMora,siisa_cuitsCheques,0.05901384653968529
nosis_24mBCRAcantMora,siisa_maxBCRA,0.3423113205535296
nosis_24mBCRAcantMora,siisa_maxBCRA12m,0.6441799978495346
nosis_24mBCRAcantMora,siisa_maxBCRA24m,0.6898086480998809
nosis_24mBCRAcantMora,siisa_maxBCRA6m,0.513903752472452
nosis_24mBCRAcantMora,siisa_monto1s,0.11114211971424869
nosis_24mBCRAcantMora,siisa_monto2s,0.08974817753097648
nosis_24mBCRAcantMora,siisa_monto3s,0.02541699236003756
nosis_24mBCRAcantMora,siisa_monto4s,0.23012435443374968
nosis_24mBCRAcantMora,siisa_monto5s,0.09948572744357695
nosis_24mBCRAcantMora,siisa_monto6s,0.591879823330603
nosis_24mBCRAcantMora,siisa_montoMorasBCRA,0.1436397295923776
nosis_24mBCRAcantMora,siisa_nroDoc,0.1263813493825486
nosis_24mBCRAcantMora,siisa_score,0.2935965407842725
nosis_24mBCRAcantMora,veraz_consumoPreCompromiso,0.09417774586391044
nosis_24mBCRAcantMora,veraz_consumoPreMora,0.08540727046606268
nosis_24mBCRAcantMora,veraz_consumoPreVencidos,0.021004397025188838
nosis_24mBCRAcantMora,veraz_observaciones24m,0.008573883329267567
nosis_24mBCRAcantMora,veraz_observacionesConqui60m,0.06821275918612381
nosis_24mBCRAcantMora,veraz_observacionesMontoCerrada24m,0.012992801446532386
nosis_24mBCRAcantMora,veraz_peorStatus12,0.862529889790411
nosis_24mBCRAcantMora,veraz_peorStatusActual,0.7839240453477928
nosis_24mBCRAcantMora,veraz_score,0.2781507349734623
nosis_24mBCRAmaxSit,nosis_24mBCRAcant1,0.547779709521557
nosis_24mBCRAmaxSit,nosis_24mBCRAcantMora,0.8613551372070551
nosis_24mBCRAmaxSit,nosis_24mBCRAmaxSit,1.0
nosis_24mBCRAmaxSit,nosis_24mBCRAmonto1,0.3902823509452981
nosis_24mBCRAmaxSit,nosis_24mBCRAmontoMora,0.6655619167348933
nosis_24mBCRAmaxSit,nosis_6mBCRAcant1,0.5667216737627451
